declon,declat,
-54.31735,-25.68607,
-54.31705,-25.6861,
-54.31922,-25.6862,
-54.31661,-25.68622,
-54.31881,-25.68624,
-54.31828,-25.6863,
-54.31843,-25.6863,
-54.3181,-25.68631,
-54.31906,-25.68631,
-54.31883,-25.68638,
-54.31548,-25.68662,
-54.31264,-25.68729,
-54.31281,-25.68751,
-54.31286,-25.68751,
-54.31312,-25.68751,
-54.32408,-25.69088,
-54.3239,-25.69123,
-54.34668,-25.69994,
-54.36297,-25.69133,
-54.36143,-25.69366,
-54.36054,-25.69414,
-54.36156,-25.69419,
-54.36028,-25.69522,
-54.35995,-25.6961,
-54361,-25.69689,
-54.36138,-25.69804,
-54.36146,-25.69814,
-54.36103,-25.69856,
-54.36078,-25.69889,
-54.36108,-25.69891,
-54.3612,-25.69921,
-54.3612,-25.69965,
-54.36143,-25.70111,
-54.36155,-25.70152,
-54.36145,-25.70392,
-54.36149,-25.70556,
-54.3856,-25.65802,
-54.38664,-25.65822,
-54.38759,-25.65845,
-54.39075,-25.66362,
-54.44914,-25.70395,
-54.4565,-25.67051,
-54.45394,-25.67724,
-54.38134,-25.62716,
-54.3813,-25.62726,
-54.38114,-25.62732,
-54.38061,-25.62796,
-54.38077,-25.62799,
-54.38268,-25.62951,
-54.38238,-25.63,
-54.3841,-25.63247,
-54.38495,-25.63371,
-54.47253,-25.64966,
-54.39069,-25.63909,
-54.39101,-25.63944,
-54.34375,-25.6125,
-54.34427,-25.61637,
-54.39003,-25.72926,
-54.39139,-25.72964,
-54.42444,-25.71443,
-54.42714,-25.71967,
-54.42672,-25.72063,
-54.42682,-25.72102,
-54.40628,-25.72277,
-54.31234,-25.68734,
-54.42724,-25.72181,
-54.42724,-25.72181,
-54.42796,-25.72244,
-54.42796,-25.72244,
-54.42945,-25.72964,
-54.42945,-25.72964,
-59.62116,-26.88189,
-59.61083,-26.85433,
-59.60834,-26.84662,
-59.60424,-26.84467,
-59.61839,-26.80276,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
-58.869773,-34.230186,
N/A,N/A,
-65.704859,-23.162614,
-65.704859,-23.162614,
-65.704859,-23.162614,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
N/A,N/A,
-57.260333,-27.497016,
-79967,-33,
-80717,-1567,
-80033,-2167,
-58811,3268,
-80033,-2167,
-69295,-12838,
-79.35,-2567,
-80717,-1567,
-80033,-2167,
-80033,-2167,
-79583,-1333,
N/A,N/A,
-71217,-10133,
-52.4,-18.25,
-50.766666666667,-18.466666666667,
-48.883333333333,-26.25,
-48.816666666667,-26.3,
-48.816666666667,-26.25,
-48.816666666667,-26.283333333333,
